;molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_five_conform
3041;CHEMBL3975710;nM;1000.0;ONC(=O)\C=C\c1ccc(OCCOc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1;6.0;494.11571102000005;7;3;5.142300000000003;yes
3042;CHEMBL62176;nM;1000.0;CN1C(=S)C(C(=O)Nc2ccccc2)c3ccccc13;6.0;282.082684068;2;1;3.1861000000000015;yes
3043;CHEMBL336113;nM;1000.0;Cc1cccc(Nc2ncnc3ccc(N)cc23)c1;6.0;250.12184644799999;4;2;3.2640200000000004;yes
3044;CHEMBL184682;nM;1000.0;COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4cccc(c4)N(C)C)c3)c2cc1OC;6.0;477.156767308;7;2;5.362300000000004;yes
3045;CHEMBL281990;nM;1000.0;COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCN(C)CC4;6.0;410.211804324;6;1;4.550120000000004;yes
3048;CHEMBL80164;nM;1000.0;Cc1cc2cc(Nc3ccnc4cc(sc34)c5ccc(CNCCO)cc5)ccc2[nH]1;6.0;428.167082388;5;4;5.578520000000005;yes
3049;CHEMBL205148;nM;1000.0;OC(=O)c1ccc2Oc3ncnc(Nc4cccc(Br)c4)c3NCc2c1;6.0;412.0171023760001;6;3;4.398700000000002;yes
3050;CHEMBL383614;nM;1000.0;Brc1cccc(Nc2ncnc3Oc4ccc(Br)cc4CNc23)c1;6.0;445.937785204;5;2;5.463000000000002;yes
3051;CHEMBL3735958;nM;1000.0;CC(C)n1c(C)nc2cnc(Nc3ccnc(n3)N4CC[C@H](O)[C@H](F)C4)cc12;6.0;385.202636608;8;2;2.763320000000001;yes
3052;CHEMBL76958;nM;1000.0;OC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2;6.0;349.025622692;6;1;2.3999000000000006;yes
3053;CHEMBL206347;nM;1000.0;COc1ccc2CNc3c(Nc4ccc(F)c(Cl)c4)ncnc3Oc2c1;6.0;372.07893158800005;6;2;4.739100000000002;yes
3054;CHEMBL496388;nM;1000.0;Fc1ccc(Nc2c(cnc3c(Cl)cc(NCc4c[nH]nn4)cc23)C#N)cc1Cl;6.0;427.05152696400006;6;3;5.026180000000002;yes
3055;CHEMBL230232;nM;1000.0;Fc1ccc(Nc2c(cnc3c(Br)cc(NCc4c[nH]nn4)cc23)C#N)cc1Cl;6.0;471.0010113840001;6;3;5.135280000000002;yes
3056;CHEMBL1242754;nM;1000.0;CC(C)n1nc(c2cnc3ccccc3c2)c4c(N)ncnc14;6.0;304.143644512;6;1;3.2046;yes
3057;CHEMBL3221258;nM;1000.0;Cl.CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl;6.0;452.10181054399993;7;2;5.424300000000003;yes
3058;CHEMBL3221560;nM;1000.0;Cl.CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl;6.0;438.08616047999993;7;2;5.034200000000002;yes
3060;CHEMBL1917092;nM;1000.0;COC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c3ccc(Br)cc3;6.0;398.92346190000006;4;0;3.1579000000000015;yes
3061;CHEMBL3735474;nM;1000.0;CO[C@H]1CCN(CC1(F)F)c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2;6.0;433.2037794800001;9;2;2.898500000000001;yes
3062;CHEMBL3910297;nM;1000.0;C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(CNCC(=O)NO)cc3)c4ccccc4;6.0;416.196074008;6;5;3.3930000000000007;yes
3063;CHEMBL319244;nM;1005.0;Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O;5.997833938243492;284.104858992;4;2;2.896900000000002;yes
3064;CHEMBL1914666;nM;1008.0;Br.CC(Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4cccc5ccccc45;5.996539467890493;460.089873392;4;3;6.234700000000005;yes
3067;CHEMBL2070192;nM;1020.0;Brc1cccc(Nc2ncnc3ccc(NCc4ccc5OCCOc5c4)cc23)c1;5.991399828238082;462.069137948;6;2;5.519200000000003;yes
3068;CHEMBL1812560;nM;1020.0;[O-][N+](=O)c1ccccc1\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2;5.991399828238082;489.0436514720001;6;2;5.696000000000002;yes
3070;CHEMBL3671546;nM;1020.0;CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C(=C)C;5.991399828238082;501.081179852;6;3;4.3045000000000035;yes
3071;CHEMBL247866;nM;1029.0;CC(C)Nc1ncnc2oc(c3ccc(OCCN4CCCC4)cc3)c(c5ccccc5)c12;5.987584625237567;442.2368762;6;1;5.8517000000000055;yes
3073;CHEMBL136178;nM;1039.0;CC(=O)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;5.983384452442823;410.03783782;5;2;4.2196000000000025;yes
3074;CHEMBL3734786;nM;1040.0;CC(C)n1c(C)nc2cnc(Nc3ccnc(n3)N4CC[C@H](O)C(F)(F)C4)cc12;5.982966660701219;403.193214796;8;2;3.0605200000000012;yes
3075;CHEMBL2324872;nM;1040.0;COc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)C(=S)N;5.982966660701219;361.12488322800004;3;1;4.243100000000003;yes
3076;CHEMBL1821872;nM;1040.0;Cc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccc(Cl)cc4)c5ccc(C)c(C)c5;5.982966660701219;457.137946448;4;0;7.744460000000007;yes
3077;CHEMBL1241945;nM;1040.0;CC(C)n1nc(c2ccc(O)c(F)c2)c3c(N)ncnc13;5.982966660701219;287.118238288;6;2;2.501099999999999;yes
3078;CHEMBL99024;nM;1040.0;COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4;5.982966660701219;470.15209652799996;7;1;4.752280000000004;yes
3079;CHEMBL3233771;nM;1040.0;COCCNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1;5.982966660701219;435.093201748;7;3;3.9581000000000017;yes
3081;CHEMBL954;nM;1050.0;CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3;5.978810700930062;405.185942196;2;0;6.562600000000007;yes
3083;CHEMBL210502;nM;1061.0;Cc1cccc(Nc2ncnc3ccc(NC(=O)N(CCCl)N=O)cc23)c1;5.974284616098659;384.110151464;6;2;4.435920000000003;yes
3084;CHEMBL590714;nM;1070.0;Oc1ccc(CN(Cc2cccc(Br)c2O)C(=O)Nc3ccccc3)cc1;5.97061622231479;426.057904568;3;3;5.094600000000004;yes
3085;CHEMBL2325089;nM;1070.0;Fc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)c5ccccc5;5.97061622231479;366.153226828;2;0;6.3346000000000044;yes
3086;CHEMBL421686;nM;1080.0;Cc1[nH]c2ncnc(NCc3ccccc3)c2c1C;5.96657624451305;252.13749651199998;3;2;3.186840000000002;yes
3087;CHEMBL1958212;nM;1080.0;Cc1ccc(cc1)C2=NN(C(C2)c3ccccc3)C4=NC(=O)CS4;5.96657624451305;335.109233164;4;0;3.775520000000003;yes
3089;CHEMBL1272006;nM;1090.0;OC[C@@H](Nc1ncnc2sc3CCCc3c12)c4ccccc4;5.962573502059376;311.109233164;5;2;3.3255000000000017;yes
3090;CHEMBL256362;nM;1100.0;C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)C;5.958607314841775;457.211389724;7;1;5.033040000000004;yes
3091;CHEMBL544067;nM;1100.0;Cl.C=C(CN1CCOCC1)C(=O)c2ccc(OCc3ccccc3)cc2;5.958607314841775;373.144471308;4;0;3.7585000000000033;yes
3092;CHEMBL131020;nM;1100.0;CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)S(=O)(=O)C;5.958607314841775;544.1780409959999;7;1;4.0260000000000025;yes
3093;CHEMBL1242386;nM;1100.0;CC(C)n1nc(c2ccc3[nH]ncc3c2)c4c(N)ncnc14;5.958607314841775;293.13889348000004;6;2;2.5326999999999993;yes
3094;CHEMBL1683949;nM;1100.0;Cc1cc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncn1;5.958607314841775;343.0887680000001;4;1;4.900120000000003;yes
3095;CHEMBL3604912;nM;1100.0;C=CC(=O)Nc1cccc(c1)c2nc(Nc3cc[nH]n3)c4ccccc4n2;5.958607314841775;356.138559132;5;3;3.888000000000001;yes
3096;CHEMBL544074;nM;1100.0;Cl.C=C(CN1CCCCC1)C(=O)c2ccc(OCc3ccccc3)cc2;5.958607314841775;371.16520675199996;3;0;4.912200000000004;yes
3097;CHEMBL2111784;nM;1100.0;C[C@H](Nc1cc(ccn1)c2sc(nc2c3ccc(F)cc3)C4CCN(C)CC4)c5ccccc5;5.958607314841775;472.20969614800003;5;1;6.993500000000007;yes
3098;CHEMBL2437461;nM;1100.0;CN1CCN(CC1)c2ccc(Nc3ncc4N=CC(=O)N(c5ccc(NC(=O)C=C)cc5)c4n3)cc2;5.958607314841775;482.21787207200003;9;2;2.7955999999999994;yes
3099;CHEMBL56219;nM;1100.0;Oc1ccc(\C=C(/C#N)\C(=O)Nc2ccccc2Cl)cc1O;5.958607314841775;314.045819892;4;3;3.296880000000001;yes
3100;CHEMBL126974;nM;1100.0;CCOc1cc2ncnc(Nc3cccc(c3)c4cncnc4)c2cc1OCC;5.958607314841775;387.16952491200004;7;1;4.627800000000003;yes
3101;CHEMBL429057;nM;1100.0;Nc1ncnc2c1c(cn2c3ccccc3CO)c4ccccc4;5.958607314841775;316.132411132;5;2;3.1620000000000017;yes
3102;CHEMBL131426;nM;1100.0;CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)CCC#N;5.958607314841775;519.2270397880001;7;1;4.9800800000000045;yes
3103;CHEMBL3085380;nM;1100.0;CCN(CC)[C@](C)(CC1CCCCC1)C#Cc2ncnc3cc(OC)c(OC)cc23;5.958607314841775;409.27292736;5;0;5.069400000000005;yes
3104;CHEMBL425402;nM;1100.0;Fc1ccc(Nc2ncnc3Oc4ccccc4CNc23)cc1Cl;5.958607314841775;342.068366904;5;2;4.730500000000002;yes
3105;CHEMBL194160;nM;1100.0;CCc1c(CC(=O)N)cn2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c12;5.958607314841775;425.19640835600006;7;2;3.461100000000002;yes
3107;CHEMBL3325473;nM;1100.0;COC(=O)C1=C(N)N(C2=C(C1c3cc4ccccc4n5nnnc35)C(=O)CCC2)c6cccnc6;5.958607314841775;467.17058753200007;10;1;2.6267000000000005;yes
3108;CHEMBL3759830;nM;1110.0;COc1ccc(cc1)C(=O)Nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2;5.954677021213342;556.2798036319999;9;2;4.659200000000004;yes
3110;CHEMBL169519;nM;1120.0;COc1cccc(c1)c2cn(C3CCNC3)c4ncnc(N)c24;5.950781977329818;309.15896022800007;6;2;2.2234999999999996;yes
3111;CHEMBL2047026;nM;1120.0;COc1cc(O)c(cc1NC(=O)CCCCCC(=O)NO)C(=O)Nc2cccc(c2)C#C;5.950781977329818;439.17433552;6;5;3.0288000000000004;yes
3112;CHEMBL255291;nM;1123.0;CO\N=C\c1c(N)ncnc1NCc2ccc(F)c(Cl)c2;5.949620243738542;309.079265936;6;2;2.4437000000000006;yes
3113;CHEMBL93754;nM;1124.0;Brc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\Cn4cccn4)cc23)c1;5.949233688766958;448.06472126400007;6;2;4.527300000000001;yes
3114;CHEMBL92882;nM;1132.0;COC\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;5.946153573147747;412.053487884;5;2;4.277000000000003;yes
3115;CHEMBL209818;nM;1139.0;CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(C)c3)c2c1;5.943476275920899;398.125801528;6;1;4.460220000000003;yes
3116;CHEMBL2070200;nM;1140.0;Brc1cccc(Nc2ncnc3ccc(NCc4ccc5OCCCCOc5c4)cc23)c1;5.943095148663527;490.100438076;6;2;6.299400000000004;yes
3117;CHEMBL1241580;nM;1150.0;Nc1ncnc2c1c(nn2C3CCC3)c4ccc(Cl)c(O)c4;5.939302159646388;315.088687748;6;2;3.1595000000000013;yes
3118;CHEMBL1242659;nM;1160.0;CCOc1ccc(cc1OC)c2nn(C3CCCCC3)c4ncnc(N)c24;5.935542010773082;367.2008250400001;7;1;3.9880000000000013;yes
3120;CHEMBL1958216;nM;1160.0;Cc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(C)cc4;5.935542010773082;349.124883228;4;0;4.083940000000004;yes
3121;CHEMBL2442333;nM;1180.0;COc1cc(O)c2C(=O)N(CCc2c1)c3cccc(c3)C(=O)N4CCCCC4;5.928117992693874;380.173607248;4;1;3.229800000000002;yes
3122;CHEMBL1945649;nM;1190.0;Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c(Cl)n1;5.924453038607469;343.97891854000005;4;1;2.8155200000000002;yes
3123;CHEMBL3233772;nM;1196.0;CN(C)CCCNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1;5.922268820347608;462.14048628800003;7;3;4.2634000000000025;yes
3124;CHEMBL73301;nM;1200.0;COc1cccc(Nc2[nH]cnc3nc(C)c(C)c23)c1;5.920818753952375;268.132411132;4;2;3.2785400000000013;yes
3125;CHEMBL3612578;nM;1200.0;CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc12;5.920818753952375;426.109482768;8;1;4.278000000000003;yes
3126;CHEMBL80745;nM;1200.0;COc1cc(\C=C(/C#N)\C(=C(C#N)C#N)N)cc(O)c1O;5.920818753952375;282.07529017999997;7;3;1.27334;yes
3127;CHEMBL3085378;nM;1200.0;CCN(CC)[C@](C)(CCc1ccccc1)C#Cc2ncnc3cc(OC)c(OC)cc23;5.920818753952375;417.241627232;5;0;4.731800000000005;yes
3129;CHEMBL202970;nM;1200.0;COc1cc2CNc3c(Nc4ccc(F)c(Cl)c4)ncnc3Oc2cc1OC;5.920818753952375;402.08949627199996;7;2;4.747700000000003;yes
3130;CHEMBL1242573;nM;1200.0;CC(C)n1nc(c2cc(F)c3cn[nH]c3c2)c4c(N)ncnc14;5.920818753952375;311.129471668;6;2;2.6717999999999993;yes
3131;CHEMBL1683950;nM;1200.0;Fc1cccc(COc2ccc(Nc3cc(ncn3)c4ccccc4)cc2Cl)c1;5.920818753952375;405.104418064;4;1;6.258700000000004;yes
3132;CHEMBL1254443;nM;1200.0;CN(c1cccc(Br)c1)c2nc(N)nc3c2cc(Cc4ccccc4C)n3C;5.920818753952375;435.10585780400004;5;1;4.980120000000004;yes
3133;CHEMBL3218002;nM;1200.0;ONC(=O)\C=C\c1ccn(c1)S(=O)(=O)c2ccc3ncnc(Nc4cccc(c4)C#C)c3c2;5.920818753952375;459.1001250240001;8;3;2.9118000000000013;yes
3135;CHEMBL1928944;nM;1204.0;[O-][N+](=O)c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1;5.919373513078194;466.08441089200005;7;1;6.292200000000004;yes
3136;CHEMBL1080990;nM;1210.0;CCOC(=O)c1[nH]c(C)c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12;5.917214629683549;454.12079639999996;6;2;5.558120000000003;yes
3137;CHEMBL1812431;nM;1210.0;Clc1ccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1;5.917214629683549;478.019600912;4;2;6.441200000000003;yes
3138;CHEMBL2442332;nM;1230.0;COc1cc2CCN(C(=O)c2c(OC)c1)c3cccc(c3)C(=O)N4CCCCC4;5.910094888560602;394.189257312;4;0;3.5328000000000026;yes
3139;CHEMBL307145;nM;1230.0;Oc1cccc(O)c1O;5.910094888560602;126.031694052;3;3;0.8033999999999997;yes
3140;CHEMBL590875;nM;1240.0;Oc1c(Br)cc(Br)cc1\C=N\NC2=NC(=O)CS2;5.906578314837764;390.8625716640001;5;2;2.4701000000000004;yes
3141;CHEMBL502015;nM;1240.0;Nc1nc(Nc2cccc(Br)c2)c3cc(Cc4ccc5ccccc5c4)[nH]c3n1;5.906578314837764;443.07455767600004;4;3;5.790200000000003;yes
3142;CHEMBL311111;nM;1250.0;Cc1cc2cc(Nc3ccnc4cc(sc34)c5ccc(CN6CCOCC6)cc5)ccc2[nH]1;5.903089986991944;454.182732452;5;2;6.328820000000006;yes
3143;CHEMBL56731;nM;1250.0;Oc1ccc(\C=C(/C#N)\C(=O)Nc2ccccc2)cc1O;5.903089986991944;280.08479224399997;4;3;2.6434800000000007;yes
3144;CHEMBL74778;nM;1250.0;Cc1[nH]c2ncnc(Nc3cccc(O)c3)c2c1C;5.903089986991944;254.116761068;4;3;3.0239400000000014;yes
3145;CHEMBL1958221;nM;1260.0;COc1ccc(cc1)C2=NN(C(C2)c3ccc(Br)cc3)C4=NC(=O)CS4;5.899629454882437;429.014659852;5;0;4.2382000000000035;yes
3147;CHEMBL3746711;nM;1260.0;CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(I)cc4;5.899629454882437;587.066566804;8;0;4.258920000000003;yes
3149;CHEMBL1272113;nM;1270.0;CC#CC(=O)N1CCc2c(C1)sc3ncnc(N[C@H](CO)c4ccccc4)c23;5.896196279044043;392.13069687999996;6;2;2.7448000000000015;yes
3150;CHEMBL597914;nM;1270.0;CCCCCCCCCCCCNC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3;5.896196279044043;479.26717328399997;5;2;6.581500000000007;yes
3151;CHEMBL1173783;nM;1270.0;Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccc(OCc3ccccc3)cc2;5.896196279044043;407.148120772;7;0;3.9353200000000026;yes
3152;CHEMBL7339;nM;1270.0;COc1cc(O)c2C(=O)C(=COc2c1)c3cccc(Cl)c3;5.896196279044043;302.03458651200003;4;1;3.8276000000000012;yes
3153;CHEMBL2070194;nM;1290.0;Clc1cccc(Nc2ncnc3ccc(NC(=O)c4cccc5OCCOc45)cc23)c1;5.889410289700751;432.09891808399993;6;2;5.050300000000003;yes
3154;CHEMBL111365;nM;1300.0;COc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cn1;5.886056647693163;427.06028008000004;7;1;4.449500000000002;yes
3156;CHEMBL518803;nM;1300.0;N(c1ccc(cc1)c2nc3ccccc3s2)c4ncnc5[nH]ccc45;5.886056647693163;343.08916641600007;5;2;4.978200000000002;yes
3157;CHEMBL78206;nM;1300.0;CC(C)(C)NC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2;5.886056647693163;404.10420736;6;1;3.230000000000002;yes
3158;CHEMBL56132;nM;1300.0;Oc1ccc(\C=C(/C#N)\C(=O)c2ccccc2)cc1O;5.886056647693163;265.07389321200003;4;2;2.887680000000001;yes
3159;CHEMBL1641992;nM;1300.0;CN1CCN(CCC(=O)Nc2ccc3c(cnc(Nc4cccc(Br)c4)c3c2)C#N)CC1;5.886056647693163;492.12732152000007;6;2;4.188580000000003;yes
3161;CHEMBL369014;nM;1300.0;CCOC(=O)c1ccc(cc1)c2cn(c3ccccc3)c4ncnc(N)c24;5.886056647693163;358.1429758160001;6;1;3.846400000000002;yes
3162;CHEMBL3325475;nM;1300.0;COC(=O)C1=C(N)N(C2=C(C1c3cc4cc(OC)ccc4n5nnnc35)C(=O)CCC2)c6cccnc6;5.886056647693163;497.18115221600016;11;1;2.6353;yes
3163;CHEMBL2426279;nM;1300.0;COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc3nccc(n3)c4c[nH]c5ccccc45;5.886056647693163;483.2382731680001;7;3;4.253400000000002;yes
3164;CHEMBL444337;nM;1300.0;CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)CC(=O)OC;5.886056647693163;538.22162006;8;1;4.239400000000003;yes
3166;CHEMBL3218001;nM;1300.0;Nc1ccccc1NC(=O)\C=C\c2ccn(c2)S(=O)(=O)c3ccc4ncnc(Nc5cccc(c5)C#C)c4c3;5.886056647693163;534.1474095640001;8;3;4.6273000000000035;yes
3168;CHEMBL3263366;nM;1320.0;Cc1ccc(cc1C)C2=NN(C(C2)c3cccc4ccccc34)C5=NC(=O)CS5;5.8794260687941495;399.140533292;4;0;5.237140000000005;yes
3169;CHEMBL483313;nM;1320.0;Nc1nc(Nc2ccc(Cl)cc2F)c3cc(CCc4ccccc4)[nH]c3n1;5.8794260687941495;381.11565144400004;4;3;4.861400000000002;yes
3171;CHEMBL3234743;nM;1330.0;CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4ccc(O)nc4)c3)cc2C(F)(F)F)CC1;5.876148359032914;527.214424416;6;3;4.366420000000002;yes
3172;CHEMBL3628792;nM;1330.0;Fc1ccc(Nc2ncnc3sc4CCCCc4c23)cc1Cl;5.876148359032914;333.050274316;4;1;5.106200000000003;yes
3173;CHEMBL592200;nM;1340.0;Oc1c(Cl)cc(Cl)cc1CN(Cc2ccc(F)cc2)C(=S)Nc3ccccc3;5.872895201635192;434.04226774400007;2;2;6.237300000000004;yes
3175;CHEMBL1958022;nM;1350.0;Brc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccccc4;5.8696662315049934;399.004095168;4;0;4.229600000000003;yes
3177;CHEMBL432738;nM;1360.0;CCNC(=O)Nc1nc2nc(N)ncc2cc1c3c(Cl)cccc3Cl;5.866461091629782;376.060614428;5;3;3.7222000000000017;yes
3178;CHEMBL177688;nM;1360.0;OCCCNc1cncc(c1)c2cncc(Nc3cccc(Cl)c3)n2;5.866461091629782;355.11998787600004;6;3;3.7299000000000015;yes
3179;CHEMBL1173456;nM;1360.0;Cc1ccc(cc1C)C2=NN(C(C2)c3ccc(Cl)cc3)C(=S)N;5.866461091629782;343.09099625600004;2;1;4.3515400000000035;yes
3180;CHEMBL437197;nM;1362.6;COc1cc2ncnc(Nc3cccc(c3)C#CCCCO)c2cc1OC;5.865631615396621;363.15829153199996;6;2;3.5146000000000015;yes
3181;CHEMBL96627;nM;1367.0;COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC;5.864231485432178;359.02693878799994;5;1;4.153100000000003;yes
3183;CHEMBL3416619;nM;1374.0;Brc1cc2c(NCc3cccs3)ncnc2s1;5.862013267276469;324.934301356;5;1;4.127400000000001;yes
3184;CHEMBL2442329;nM;1380.0;COc1cc(O)c2C(=O)N(C=Cc2c1)c3cccc(c3)C(=O)N4CCCCC4;5.860120913598763;378.157957184;5;1;3.331000000000002;yes
3185;CHEMBL205783;nM;1384.0;COc1cc(OC2CCOCC2)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c1;5.858863909879261;403.1098973680001;6;1;4.732300000000004;yes
3186;CHEMBL1241864;nM;1400.0;Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5NC(=O)C=Cc5c4;5.853871964321762;346.15420919599995;6;2;3.0321000000000007;yes
3188;CHEMBL1241768;nM;1400.0;Nc1ncnc2c1c(nn2[C@@H]3CCOC3)c4ccc(Cl)c(O)c4;5.853871964321762;331.08360236799996;7;2;2.3959;yes
3189;CHEMBL1242377;nM;1400.0;CC(C)n1nc(c2ccc(F)c(O)c2)c3c(N)ncnc13;5.853871964321762;287.118238288;6;2;2.501099999999999;yes
3190;CHEMBL48436;nM;1400.0;Oc1ccc2cc(ncc2c1O)C(=O)NCc3ccccc3;5.853871964321762;294.100442308;4;3;2.5760000000000005;yes
3191;CHEMBL49350;nM;1400.0;Oc1ccc2cc(ncc2c1O)C(=O)NCCc3ccccc3;5.853871964321762;308.116092372;4;3;2.618500000000001;yes
3192;CHEMBL418906;nM;1400.0;CC(C)(C)OC(=O)NCCNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2;5.853871964321762;491.1362357599999;8;2;2.9562000000000017;yes
3194;CHEMBL1240554;nM;1400.0;CCOc1ccc(cc1OC)c2nn(C3CCCC3)c4ncnc(N)c24;5.853871964321762;353.1851749760001;7;1;3.597900000000001;yes
3195;CHEMBL50470;nM;1400.0;CCN(CC)CCCNc1ncc2C=C(C(=O)N(C)c2n1)c3c(Cl)cccc3Cl;5.853871964321762;433.14361578;6;1;4.446100000000004;yes
3196;CHEMBL1242758;nM;1400.0;Nc1ncnc2c1c(nn2C3CCCC3)c4cccc5[nH]ccc45;5.853871964321762;318.159294576;5;2;3.6719000000000017;yes
3198;CHEMBL2064382;nM;1400.0;CCOc1ccc(Nc2ncnc3cc4OC(=O)N(CCCN5CCOCC5)c4cc23)cc1;5.853871964321762;449.206304344;9;1;3.402300000000002;yes
3199;CHEMBL1242029;nM;1400.0;COc1cccc(c1)c2nn(C(C)C)c3ncnc(N)c23;5.853871964321762;283.143310164;6;1;2.665;yes
3200;CHEMBL173453;nM;1400.0;Nc1ncnc2c1c(cn2c3ccc(CNCCO)cc3)c4ccccc4;5.853871964321762;359.174610292;6;3;2.7516000000000007;yes
3201;CHEMBL65848;nM;1410.0;Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4ccc5CCCc5c4)c23)C(=O)N6CCOCC6;5.85078088734462;470.20663869199996;6;3;3.310520000000002;yes
3202;CHEMBL2047022;nM;1410.0;ONC(=O)CCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2ccc(Cl)c(c2)C(F)(F)F;5.85078088734462;487.112183112;5;5;4.711100000000003;yes
3203;CHEMBL2047016;nM;1410.0;ONC(=O)CCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2cccc(F)c2;5.85078088734462;403.154349024;5;5;3.178000000000001;yes
3204;CHEMBL257873;nM;1430.0;Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2F)cn1;5.844663962534938;479.208115912;9;3;3.5668200000000008;yes
3205;CHEMBL553;nM;1450.0;COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC;5.838631997765026;393.16885621599994;7;1;3.405100000000002;yes
3206;CHEMBL3746642;nM;1450.0;CC(Cn1c(C)ncc1[N+](=O)[O-])OC(=O)c2ccc(cc2)C3CC(=NN3C(=O)C)c4ccc(cc4)[N+](=O)[O-];5.838631997765026;520.170647108;10;0;3.9510200000000024;yes
3207;CHEMBL54784;nM;1460.0;C(Nc1ncnc2ccncc12)c3ccccc3;5.835647144215563;236.106196384;4;1;2.6369000000000007;yes
3209;CHEMBL592481;nM;1460.0;Oc1c(Cl)cc(Cl)cc1\C=N\NC2=NC(=O)CS2;5.835647144215563;302.963602824;5;2;2.2519;yes
3210;CHEMBL169065;nM;1470.0;COC(=O)CN1CCC(CC1)n2cc(c3cccc(OC)c3)c4c(N)ncnc24;5.832682665251824;395.19573966000013;8;1;2.4989999999999997;yes
3211;CHEMBL75880;nM;1485.2;C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3;5.828215059445879;277.27695012;1;1;5.295400000000005;yes
